principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
-1.5609815,38.72207,-1.9317533,2.0240273,-0.7675816,-99,37,Forest,Airborne,AVIRIS_NG,D08,4.59e-05,0.0074559,-99.0,-99.0,0.000317374,0.051568845,3.045725037,494.8880763,0.060760357,9.87271534,9.877660283,1.683339706,1.118573523,181.752684,52.92727936,8.93998266,3.74e-05,0.006074816,8.277331634,2.516100211,408.831388,73.38057432,0.45161131,0.000327659,0.053240063,-99.0,61.54371428,-99.0,57.57600721,1.158811518,188.2908,0.021752654,3.53450452,0.00305868,0.496993144,0.134922322,21.92300609,1.594109178,259.0206322,0.683493941,111058.2858,0.000647603,0.10522654,0.048929729,7.9504024,-99.0,-99.0,0.360810939,58.62677336,1.233298239,200.3938588,0.003543563,0.57577979,0.015026964
11.510842,34.63136,-8.478033,3.0725124,-0.5312531,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000383521,0.079167095,-99.0,-99.0,0.000160468,0.033124191,2.708197403,559.0313067,0.065504549,13.52157484,10.37557765,1.67941582,0.523591875,108.08084,54.61807108,9.063897385,3.06e-05,0.006308572,9.105213139,2.643479598,545.672133,93.62543252,0.453563423,0.000246284,0.050838482,-99.0,48.44446761,-99.0,65.33705782,1.627722063,335.997513,0.009389551,1.9382092,0.001655124,0.341653908,0.12040869,24.854993,1.457180966,300.7940922,0.308078933,63594.24473,0.007389322,1.52531796,0.039137868,8.0789138,-99.0,-99.0,0.232470365,47.9869791,1.2247106,252.8071131,0.008331213,1.71974499,0.033274944
-10.654022,18.562622,1.2577015,1.4841172,0.09110869,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000438635,0.051339612,-99.0,-99.0,0.000300832,0.035210588,4.591610029,537.4200823,0.066430426,7.77527817,5.805741592,-99.0,1.781331774,208.494071,27.16908828,-99.0,5.36e-05,0.00627678,8.65883755,3.695962881,432.59002,62.13495653,0.53086868,0.000332871,0.038960552,-99.0,85.43800614,-99.0,50.34649429,1.763386021,206.39363,0.024561574,2.87478319,0.002581359,0.302132411,0.132975845,15.56401547,2.193986984,256.7928587,0.909002421,106393.2156,0.003389754,0.39675017,0.012607395,1.47561908,-99.0,-99.0,0.570471884,66.77027119,1.6235151,190.0225875,0.005159524,0.60389094,0.010743553
-21.142681,2.0335703,1.6431379,1.3589174,1.0575066,-99,37,Forest,Airborne,AVIRIS_NG,D08,3.02e-05,0.00454279,-99.0,-99.0,0.000327055,0.049275104,3.347463832,504.3388259,0.097744034,14.72640594,8.360428287,-99.0,1.116918274,168.278219,41.01093314,5.237729206,6.59e-05,0.009928309,14.03955982,1.715232526,258.422018,70.71061991,0.469329805,0.000450567,0.06788381,-99.0,66.37331214,-99.0,67.59653249,0.713720171,107.531197,0.019701497,2.96828588,0.001780741,0.268291699,0.188120586,28.34280522,1.481745423,223.2441587,0.284108532,42804.63378,0.005765245,0.86860897,0.083949958,12.64814957,-99.0,-99.0,0.3105134,46.78286957,1.171232022,176.4612891,0.007908876,1.19157467,0.027657519
5.535969,23.063824,-0.07437488,1.938328,0.07149602,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000126543,0.019338616,-99.0,-99.0,0.000282143,0.04311776,3.348902719,511.78785,0.081391492,12.43845533,8.147392555,-99.0,1.100166823,168.130298,40.75313807,-99.0,6.36e-05,0.00971453,12.5939341,1.924893492,294.16713,91.61821678,0.599507189,0.000400726,0.061239924,-99.0,65.43536973,-99.0,65.82844764,1.010022216,154.35417,0.016912084,2.58454786,0.002181511,0.333384088,0.165673484,25.31864416,1.785470737,272.8601893,0.373578469,57091.21397,0.003873981,0.5920317,0.062313894,9.52296818,-99.0,-99.0,0.354545692,54.18257645,1.430925045,218.6776128,0.005253946,0.80292145,0.02807768
-15.135089,14.092163,2.9095206,0.41072997,4.6679897,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000414022,0.038756896,-99.0,-99.0,0.000385103,0.036049846,5.885237184,550.921754,0.091181336,8.53555768,6.20907391,-99.0,1.155598638,108.176512,28.02089027,-99.0,6.58e-05,0.006164011,11.89184284,2.405577688,225.188049,119.5092373,1.2766608,0.000348828,0.03265406,-99.0,106.8252822,-99.0,52.52243997,1.643108791,153.812727,0.038906187,3.64203924,0.003662644,0.342862991,0.105561432,9.88169002,4.542996711,425.2735511,1.587375465,148595.4853,-99.0,-99.0,0.032919524,3.08162293,-99.0,-99.0,0.893292645,83.62183804,3.649704067,341.6517131,-99.0,-99.0,0.009131356
28.268549,24.478794,3.7329962,0.81599224,5.0409327,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000437074,0.04499177,-99.0,-99.0,0.000354901,0.036533022,5.086981663,523.6468783,0.007143334,0.73532495,6.563321369,-99.0,1.40961655,145.103984,29.44914958,-99.0,5.83e-05,0.006006356,10.27560637,2.525547229,259.976349,63.96772709,0.621416203,0.000358402,0.036893442,-99.0,97.14526858,-99.0,51.3528603,1.070379968,110.183438,0.024065983,2.47731906,0.003817187,0.392935991,0.152031349,15.64989746,2.438311663,250.9964406,1.167351652,120165.5695,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.604526187,62.22909212,1.833785477,188.7673485,0.002331906,0.24004315,0.006809274
8.513646,26.991787,8.05548,0.31096476,2.0758972,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000282872,0.050963855,-99.0,-99.0,0.000212177,0.038227113,2.843320804,512.2694184,-99.0,-99.0,5.292867251,0.918987309,1.459268965,262.910489,24.44074576,3.721899157,3.45e-05,0.006224281,-99.0,2.913832102,524.973149,-99.0,-99.0,0.000301097,0.054247372,-99.0,55.50440261,-99.0,-99.0,1.323674306,238.480957,0.00978161,1.76231251,0.000577536,0.10405231,0.118187738,21.29339886,1.142739977,205.882763,0.289774586,52207.49565,0.0089776,1.61745733,0.066422161,11.96700757,-99.0,-99.0,0.230212108,41.47636885,0.893610234,160.9980816,0.004653709,0.83843969,0.011614492
-29.528355,9.522423,6.0241213,0.21354994,2.0271568,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000317942,0.041974356,4.18150536,552.0371553,-99.0,-99.0,8.433946571,0.893643511,1.093730001,144.392879,40.21958855,6.212831339,4.62e-05,0.00609675,-99.0,3.021147669,398.848171,107.6689605,0.815558031,0.000288758,0.038121536,-99.0,75.74681015,-99.0,-99.0,1.667161489,220.096594,0.018079015,2.38676913,0.001976598,0.260948041,0.191105912,25.22956569,2.741801736,361.9692672,0.845628339,111638.8053,0.008568481,1.1312002,-99.0,-99.0,-99.0,-99.0,0.386915817,51.08014667,2.227109804,294.0202762,0.004734336,0.62502121,0.014538367
-10.758155,21.523373,0.7099274,1.2949661,1.53581,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000550539,0.058500636,-99.0,-99.0,0.000288857,0.030694081,4.827113063,512.9321835,-99.0,-99.0,7.041897593,0.529812556,2.180700865,231.722697,29.67263608,2.818356596,5.31e-05,0.005646531,-99.0,4.41422453,469.058379,70.89488289,0.667179066,0.00044175,0.046940691,-99.0,94.10821192,-99.0,-99.0,1.942221069,206.381678,0.009378016,0.99651415,0.001378813,0.146513617,0.172821765,18.36415348,2.121541044,225.4363355,0.692480048,73583.38175,0.010714464,1.13852592,0.090509079,9.61755375,-99.0,-99.0,0.300654857,31.94778124,1.732583215,184.1054229,0.006982149,0.74192772,-99.0
-7.060546,24.197742,1.2912953,1.2648895,0.690846,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000313361,0.045136846,-99.0,-99.0,0.000237388,0.034193592,3.571493935,514.4418266,-99.0,-99.0,8.096259805,0.975789961,1.519115407,218.815017,38.23465188,4.83124576,4.37e-05,0.006300502,-99.0,3.36557451,484.780971,-99.0,-99.0,0.000330852,0.047656314,-99.0,69.42464144,-99.0,-99.0,1.642718716,236.61897,0.008338409,1.20107339,0.000842577,0.121365702,0.167543987,24.13321609,1.709707776,246.2681464,0.483514803,69645.99211,0.011081314,1.59616438,0.067811075,9.76758016,-99.0,-99.0,0.270488478,38.96145117,1.290336041,185.8613908,0.005945401,0.85638199,0.009559232
3.397151,20.97476,-3.790341,2.1243718,0.5033839,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000522772,0.060652977,-99.0,-99.0,0.00027389,0.031777178,4.545196114,527.3420935,-99.0,-99.0,7.228043507,0.63917727,2.247944808,260.810731,32.04795418,3.022940529,4.8e-05,0.005564511,-99.0,5.066159324,587.785213,-99.0,-99.0,0.000416506,0.048323746,-99.0,86.19065632,-99.0,-99.0,2.420935152,280.881392,-99.0,-99.0,0.001398141,0.162214907,0.178970703,20.7645133,2.090606733,242.5560754,0.719213382,83444.4721,0.012083475,1.40194719,0.0702705,8.15291393,-99.0,-99.0,0.355814587,41.28226914,1.639777648,190.2500478,0.006524246,0.75695518,0.009671557
-12.861396,13.341765,0.8498325,1.3497056,2.2765615,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000205657,0.045878326,2.167879169,483.6131636,0.067308593,15.01528409,6.515338657,1.180221743,0.733002577,163.519121,28.86783032,6.476124749,4.34e-05,0.00968857,-99.0,1.237775837,276.124563,-99.0,-99.0,0.000279932,0.062447508,-99.0,44.82671963,-99.0,-99.0,0.726480772,162.064228,0.016724312,3.73088011,0.001024515,0.228549997,0.173586984,38.72399895,0.88710718,197.8969657,0.354029395,78977.31479,0.009906832,2.21002837,0.070940587,15.82551381,-99.0,-99.0,0.097973828,21.85612257,0.777914143,173.5380481,0.008804864,1.96420003,0.033488708
-1.8055626,27.391943,-0.28105164,1.5967286,0.7497384,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000399552,0.055378099,-99.0,-99.0,0.000226136,0.03134254,3.666158933,508.1310432,-99.0,-99.0,7.453968321,0.981176163,1.564139513,216.79034,34.80471606,5.081994804,4.57e-05,0.006332353,-99.0,3.320646345,460.242865,-99.0,-99.0,0.000344869,0.04779896,-99.0,72.14987123,-99.0,-99.0,1.522305389,210.992115,0.008834658,1.22448707,0.000907735,0.12581249,0.164721093,22.83040701,1.740353436,241.2136579,0.545835707,75653.0397,0.010458257,1.44951845,0.079743803,11.05252193,-99.0,-99.0,0.25576253,35.44878537,1.36882272,189.7193573,0.005409768,0.74979593,0.008399303
-32.451668,-5.2756286,-2.14597,1.7318316,1.1770583,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.001878493,0.079457944,-99.0,-99.0,0.000646369,0.027340627,12.6267853,534.0974811,-99.0,-99.0,12.68195059,0.655328886,5.725726581,242.191189,60.16679703,2.670313244,0.000119758,0.005065616,28.10303345,13.79194198,583.382175,-99.0,-99.0,0.001121495,0.047437866,-99.0,236.4134965,-99.0,66.01910828,6.746156958,285.354138,-99.0,-99.0,0.004097498,0.173319111,0.401551103,16.98511755,5.910087781,249.9894409,-99.0,-99.0,0.024725609,1.04586283,0.123739206,5.23401617,-99.0,-99.0,0.981332963,41.50917681,4.429791919,187.3747474,-99.0,-99.0,0.017236839
-10.258797,23.916912,-0.9016313,1.8213588,0.030839605,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000438339,0.050253415,-99.0,-99.0,0.000270684,0.031032606,4.462382697,511.5906016,0.042427575,4.86411639,8.195631088,0.879499047,1.917532083,219.835783,41.60914479,5.12506616,5.61e-05,0.006427489,-99.0,3.810431115,436.847505,-99.0,-99.0,0.000414834,0.047558711,-99.0,87.22565824,-99.0,-99.0,1.522978577,174.602131,0.014719566,1.68752711,0.001275967,0.146283452,0.214849164,24.63141796,1.738209947,199.2773665,0.646388661,74105.33479,0.015780169,1.80912004,0.078501452,8.99981196,-99.0,-99.0,0.304875631,34.95251713,1.517190768,173.9385863,0.011833156,1.35661417,0.013880015
8.131826,22.509344,-2.8381052,2.1214058,1.2671375,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000227267,0.038396835,-99.0,-99.0,0.000203889,0.034447196,2.990925808,505.3179575,0.028767685,4.86031042,5.201284486,0.961761754,1.005549843,169.887996,24.89704549,4.62188034,3.54e-05,0.005989289,-99.0,1.993692728,336.835081,91.37926952,0.540864641,0.000265484,0.044853547,-99.0,59.18898712,-99.0,-99.0,0.884252469,149.394763,0.008543084,1.44335702,-99.0,-99.0,0.121921177,20.59862538,1.782535295,301.1599592,0.355510971,60063.70237,0.007404202,1.25094243,0.066155162,11.17693767,-99.0,-99.0,0.26376847,44.563775,1.234871869,208.6320326,-99.0,-99.0,0.011409709
-38.14077,1.1152678,0.5696859,1.1027582,0.5497819,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000376021,0.048939244,3.764357681,489.9326173,0.097795358,12.72810391,8.859864944,1.040864896,1.648812671,214.593611,44.05172216,5.726392338,7.42e-05,0.009654536,-99.0,2.706129599,352.203821,-99.0,-99.0,0.000509064,0.066254847,-99.0,76.83419206,-99.0,-99.0,1.40271936,182.564471,0.020700538,2.69418303,0.00186791,0.243109262,0.232262458,30.22904932,1.746254957,227.2757623,0.354735508,46168.96445,0.011506874,1.49762419,0.1136421,14.79056349,-99.0,-99.0,0.209367888,27.24931211,1.645428509,214.1531609,0.010839872,1.41081353,0.035488279
-1.703728,16.660358,1.8698034,0.91230744,3.1508074,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000237978,0.045878005,2.584385341,498.225081,-99.0,-99.0,9.037941237,1.265780999,1.15504208,222.672264,40.56174949,6.882148142,4.27e-05,0.008223076,-99.0,2.603739598,501.956249,-99.0,-99.0,0.000357893,0.068995569,-99.0,51.87184346,-99.0,-99.0,1.33668611,257.690111,-99.0,-99.0,0.000695827,0.134143415,0.206720478,39.85215563,0.688528373,132.736438,0.185395365,35741.04035,0.015181991,2.92682689,0.130195208,25.0993986,-99.0,-99.0,0.140487838,27.08364081,0.569770983,109.842054,0.011698692,2.25530674,0.02001125
16.949987,23.082767,5.5797567,0.37325022,2.4455788,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000218518,0.046294837,2.476606688,524.6900522,-99.0,-99.0,5.817468696,1.125161458,1.28324922,271.86719,28.903289,6.174539771,3.31e-05,0.007011906,-99.0,2.630991285,557.397733,-99.0,-99.0,0.000274195,0.05809047,-99.0,47.2013273,-99.0,-99.0,1.309071654,277.337891,0.007341094,1.55527288,0.000872859,0.184922656,0.107264675,22.72492768,1.085245511,229.918431,0.295278321,62557.20712,0.007274461,1.54115607,0.04573496,9.68933766,-99.0,-99.0,0.208836496,44.24377617,0.800072719,169.5021654,-99.0,-99.0,0.012981427
-11.1755705,12.293638,10.971473,-0.9382681,2.5672722,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.000558936,0.040490333,-99.0,-99.0,0.000422897,0.030635436,7.52739032,545.298052,0.05154308,3.73387589,11.24326456,0.793657436,2.788113608,201.976097,62.8838783,2.484305636,7.77e-05,0.005626147,35.59578822,7.239241314,524.424006,-99.0,-99.0,0.000624073,0.045208986,-99.0,138.0417607,-99.0,72.05630355,4.166130533,301.802187,0.020288954,1.46976931,0.001891018,0.136988863,0.372509129,26.98524904,3.996923242,289.5444988,-99.0,-99.0,0.028431388,2.05962225,0.085121468,6.16635632,-99.0,-99.0,0.735168761,53.25698234,2.819243463,204.2312014,0.014862992,1.07670255,0.022673373
-12.167968,12.5981655,-1.6212772,1.4841418,0.85170573,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000308839,0.036550977,4.489707799,531.3550916,-99.0,-99.0,7.341520385,0.828555776,2.057003346,243.445509,36.40045041,4.823109644,4.91e-05,0.005816209,-99.0,4.681476009,554.050781,80.8095598,0.682803866,0.000391161,0.046293718,-99.0,84.49543196,-99.0,-99.0,2.411536922,285.404414,-99.0,-99.0,0.001641487,0.194269333,0.166502812,19.70554001,2.297641157,271.9248963,0.936780214,110867.5573,0.010491309,1.24164219,0.049689087,5.88068319,-99.0,-99.0,0.34475772,40.80193595,1.819589098,215.3476295,-99.0,-99.0,-99.0
-9.076985,21.894337,2.0486696,0.7193733,1.5897828,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.00049077,0.049137149,-99.0,-99.0,0.000265453,0.026577781,5.109629964,511.5888266,-99.0,-99.0,7.986757269,0.725895141,2.290710512,229.351619,36.48291381,4.236556663,5.25e-05,0.005255704,-99.0,4.576019651,458.162439,-99.0,-99.0,0.000439942,0.044048074,-99.0,99.87766929,-99.0,-99.0,1.944146281,194.652748,0.011403721,1.14176888,0.001068626,0.106993438,0.165013524,16.52156334,2.24409452,224.6843099,0.896894999,89799.35209,0.012428093,1.24433147,0.091829581,9.19420547,-99.0,-99.0,0.324121392,32.45183781,1.711958782,171.4055598,0.007805988,0.78155487,-99.0
-14.462253,7.1641903,-3.6183767,1.9667104,0.81982726,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000230827,0.031519071,3.78256782,516.5032889,-99.0,-99.0,10.53870054,1.212188824,0.94238218,128.680705,46.71691953,7.34301645,5.45e-05,0.007440572,-99.0,1.807347178,246.790225,-99.0,-99.0,0.000352513,0.048135035,-99.0,73.23414781,-99.0,-99.0,0.722823491,98.700335,0.018871562,2.57688007,0.000883954,0.120702392,0.231367793,31.59288388,1.624098914,221.7679816,1.025191203,139988.1386,0.01270228,1.73447499,0.052317741,7.14389981,-99.0,-99.0,0.227376768,31.04791614,1.976656708,269.9091568,0.011321715,1.54596124,0.018338686
9.105072,26.222507,-3.1961133,2.28895,-0.03560311,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000257863,0.061535444,1.932773212,461.2292447,0.090792548,21.66636949,8.768652989,1.4496238,0.498387391,118.933167,40.64636112,8.720025347,4.21e-05,0.010035582,-99.0,0.571467579,136.37273,-99.0,-99.0,0.000280841,0.067018835,-99.0,41.9048279,-99.0,-99.0,-99.0,-99.0,0.020293441,4.84274542,-99.0,-99.0,0.177128464,42.26922593,0.429344352,102.4570136,0.13322699,31792.75436,0.013070238,3.11902922,0.087127642,20.79179103,-99.0,-99.0,-99.0,-99.0,0.455506112,108.7001509,0.010355131,2.47110699,0.03232578
-23.300386,12.446493,-0.8677993,1.5511541,1.118281,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000273639,0.055745149,2.316596795,471.9323819,0.111144393,22.6421094,6.257307244,0.917116091,0.851129465,173.390362,28.00744921,4.594660339,3.78e-05,0.007705912,-99.0,1.389511587,283.068471,-99.0,-99.0,0.000261012,0.053172884,-99.0,49.08747278,-99.0,-99.0,0.634637123,129.286983,0.020336889,4.14298956,-99.0,-99.0,0.118921771,24.22650097,0.900427053,183.4331657,0.254561202,51858.68969,0.008502922,1.73219791,0.062266985,12.68490346,-99.0,-99.0,0.19305934,39.32965561,0.644146041,131.2241198,0.006160104,1.25492377,0.016283968
-10.320818,14.223866,2.368367,1.1596951,2.554707,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000214539,0.034401429,3.179094697,509.7688577,0.033344395,5.34678444,9.737865113,1.315337375,0.772588143,123.884757,43.0424167,7.979968507,4.63e-05,0.00742567,-99.0,1.094100519,175.43937,-99.0,-99.0,0.000309417,0.049615046,-99.0,62.36345452,-99.0,-99.0,0.356055296,57.093581,0.019945428,3.19825582,-99.0,-99.0,0.175716692,28.17622808,1.328922391,213.0931331,0.754748957,121024.2382,0.010184319,1.63305884,0.039660036,6.35949958,-99.0,-99.0,0.183521843,29.42778665,1.555144608,249.3679383,0.009082171,1.45632899,0.012842696
-10.086933,21.59847,-0.36435455,1.516055,-0.042162295,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.228257953,463.7577189,-99.0,-99.0,8.287531279,0.822995055,1.819292983,199.541081,45.07741917,5.496157839,6.87e-05,0.007535658,-99.0,6.227009289,682.981894,-99.0,-99.0,0.00043832,0.048075162,-99.0,91.17385611,-99.0,-99.0,5.571454217,611.080243,-99.0,-99.0,0.004833493,0.530140283,0.26632187,29.21033306,2.745803294,301.1612551,0.710941383,77976.45214,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.50231365,274.4551735,0.011877677,1.30275028,0.045810259
-28.829546,11.300101,1.0027622,0.95833015,0.5678227,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000342088,0.03999246,4.337242456,507.053836,-99.0,-99.0,7.757030206,0.680783334,1.874996044,219.20009,38.42069258,4.152272385,5.35e-05,0.006257936,-99.0,3.983719309,465.724519,-99.0,-99.0,0.000407528,0.047642866,-99.0,85.53810559,-99.0,-99.0,1.970988629,230.422291,0.012501521,1.46151485,0.000890935,0.104156455,0.195563953,22.86278746,1.781874242,208.313503,0.607318706,70999.78443,0.01362662,1.59304678,0.085428048,9.98713345,-99.0,-99.0,0.330405616,38.62671653,1.412592723,165.1419228,0.006981921,0.81623514,-99.0
-20.013727,14.5388155,0.028866688,1.5650135,0.24424782,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.000455109,0.045065569,5.213531851,516.2512398,-99.0,-99.0,7.513217082,0.586199596,2.524714906,250.000813,39.47902948,3.666162117,5.81e-05,0.005748404,-99.0,5.487658453,543.395641,-99.0,-99.0,0.000470598,0.046599309,-99.0,100.9882679,-99.0,-99.0,2.7007533,267.432382,0.013480902,1.33489787,0.001258229,0.124591572,0.234514442,23.22194916,1.916785255,189.8027657,0.789382221,78165.73521,0.014569584,1.44270064,0.095977937,9.50387004,-99.0,-99.0,0.447017412,44.26429138,1.481109229,146.6615142,0.007685953,0.76107383,-99.0
-39.4578,-6.423646,-1.30575,1.1588174,1.0623316,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002658192,0.103942807,-99.0,-99.0,0.000586117,0.022918816,13.2819906,519.3632707,-99.0,-99.0,8.788734838,0.362647718,6.157130836,240.761171,49.48130737,1.564223306,0.000138392,0.005411512,34.73730528,14.27865873,558.335804,-99.0,-99.0,0.001228421,0.048034718,-99.0,255.7360396,-99.0,58.0748953,6.827160094,266.961204,-99.0,-99.0,0.00431779,0.168837757,0.351896977,13.7601637,5.841165742,228.4060452,-99.0,-99.0,0.02880551,1.12637664,0.192198867,7.51551747,-99.0,-99.0,0.983545188,38.45938922,4.461715706,174.4656605,-99.0,-99.0,0.02363949
-47.147026,-11.307742,-2.5856159,1.4951094,0.97194886,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002468966,0.093523767,-99.0,-99.0,0.000546658,0.020707263,14.00825097,530.6287081,-99.0,-99.0,8.68160063,0.571484071,6.291583528,238.32346,48.89546119,2.31758378,0.000123004,0.004659371,32.63258378,15.47636974,586.240645,-99.0,-99.0,0.001141584,0.043242876,-99.0,263.9934621,-99.0,55.58354705,8.047035013,304.819481,-99.0,-99.0,0.004485848,0.169922692,0.405573454,15.3630113,6.928073489,262.4335252,-99.0,-99.0,0.022071265,0.83605348,0.140769482,5.33230941,-99.0,-99.0,1.045911558,39.61884318,5.184366054,196.3823654,0.014241988,0.53948259,0.020246106
-50.84223,-15.7615795,-3.6031113,1.7064837,0.9568496,-99,37,Forest,Airborne,AVIRIS_NG,D08,0.002940712,0.084959739,-99.0,-99.0,0.000692847,0.020016954,18.97605902,548.2348569,-99.0,-99.0,11.34257257,0.582382906,7.485770857,216.270434,62.76557838,2.383514492,0.000159006,0.004593816,39.21461444,19.03654194,549.982261,77.09647174,2.668541009,0.001415021,0.040881174,-99.0,346.130108,-99.0,53.48272287,9.472416435,273.666353,-99.0,-99.0,0.007040208,0.203397724,0.622310169,17.97908227,10.44134637,301.6595819,-99.0,-99.0,0.033744115,0.97489684,-99.0,-99.0,-99.0,-99.0,1.540492903,44.5061804,8.04285096,232.3649626,0.017528951,0.50642664,0.021713327
-22.105791,13.639561,0.31548896,1.3604908,1.4322635,-99,37,Forest,Airborne,AVIRIS_NG,D08,-99.0,-99.0,-99.0,-99.0,0.00027628,0.041329197,3.3061827,494.5776752,0.071995087,10.76987148,8.326113274,1.174220088,1.420063585,212.429805,36.69058026,6.153542766,4.89e-05,0.007316958,-99.0,3.188124488,476.91714,-99.0,-99.0,0.000304751,0.045588247,-99.0,66.84860368,-99.0,-99.0,1.631190938,244.012717,0.021292729,3.18521673,0.001457618,0.218047709,0.14557784,21.77724475,1.536790477,229.8911858,0.342763118,51274.53665,0.008259991,1.23562653,0.064425423,9.63751213,-99.0,-99.0,0.253966708,37.99132584,1.252484545,187.3613622,0.005412631,0.80968499,0.021664015
