principal component 1,principal component 2,principal component 3,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
21.51628,12.904095,3.7674394,Scirpus sylvaticus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.019984221,0.296661379,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.92305885,3.176960624,-99.0,-99.0,36.66174821,10.6630324,-99.0,-99.0,23.21864476,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.255942308,34.38210335,0.128980344,87.1019656,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.3521208,-9.197485,-13.700581,Trifolium pratense,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.622517619,0.589413912,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.82460662,3.93226777,-99.0,-99.0,44.4020576,16.12998847,-99.0,-99.0,11.52634347,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.851046531,27.52764374,0.192782659,80.7217341,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-13.96484,-15.150275,3.9297998,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.774526334,0.179392178,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.653981932,1.541164272,-99.0,-99.0,19.10693156,4.425458404,-99.0,-99.0,21.52795562,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.114844298,43.17503367,0.167050752,83.2949248,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-5.2546344,4.5102906,-1.2569735,Festuca ovina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.367615363,0.117614891,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.41224214,1.067452553,-99.0,-99.0,55.83992325,4.80223218,-99.0,-99.0,25.76773153,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.905471937,116.2790993,0.310942919,68.9057081,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-1.7876819,-19.637295,-6.9354405,Bromus hordeaceus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.991717675,0.198456262,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.489297831,1.698824535,-99.0,-99.0,20.69425635,4.141203561,-99.0,-99.0,19.1977068,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.181192308,49.97159894,0.206538021,79.3461979,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
31.61985,13.994463,10.541502,Holcus lanatus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.694696905,0.195884806,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.59313888,1.859077992,-99.0,-99.0,20.95741275,5.909395435,-99.0,-99.0,16.60991751,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.258136299,35.46456313,0.175947139,82.4052861,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-3.259577,-3.0899215,5.385669,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.005261989,0.225376329,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.514818761,1.90899349,-99.0,-99.0,26.83756662,6.016891424,-99.0,-99.0,21.46365721,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.132240789,44.60370767,0.172055468,82.7944532,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-40.9535,-4.9693685,-0.501732,Deschampsia cespitosa,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.825066694,0.095006478,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.223645223,0.946953231,-99.0,-99.0,27.99334019,3.223434769,-99.0,-99.0,24.61919968,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.562617105,86.84320359,0.260762837,73.9237163,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-17.18837,9.352487,11.716792,Cirsium acaule,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.313644388,0.145667337,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.90668982,1.209420507,-99.0,-99.0,45.50182154,5.045603843,-99.0,-99.0,43.38006042,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.070939474,90.18112192,0.17210738,82.789262,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
9.133938,-10.492812,-4.6839223,Brachypodium sylvaticum,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.091490525,0.210269374,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.741559648,1.491366955,-99.0,-99.0,23.46188473,4.519797193,-99.0,-99.0,9.0053609,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.786957895,51.90915371,0.365653307,63.4346693,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
11.886889,8.233537,13.456572,Centaurium erythraea,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.207784535,0.224778569,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.09682012,1.879100711,-99.0,-99.0,34.50631318,6.421906785,-99.0,-99.0,18.77324461,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.938800699,53.73219253,0.222526134,77.7473866,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-3.0380511,1.5187691,-1.7969565,Phalaris arundinaceae,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.981133385,0.277087444,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.393658843,2.370500802,-99.0,-99.0,28.71470241,8.109481973,-99.0,-99.0,8.403877755,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.408570985,35.40879985,0.296437991,70.3562009,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-10.740142,-20.692656,-9.67247,Medicago lupulina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.45808458,0.797616631,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.41251968,5.695965087,-99.0,-99.0,32.27939112,17.65780912,-99.0,-99.0,12.83972452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.927104895,18.28051878,0.124630471,87.5369529,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.22831199,0.47319928,2.1779807,Origanum vulgare,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.313773573,0.280667199,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.699990875,1.644982757,-99.0,-99.0,20.91251682,4.467632512,-99.0,-99.0,14.1143618,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.349828846,46.80894581,0.249046594,75.0953406,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-17.164316,4.8176293,5.6997533,Luzula multiflora,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.104205201,0.248102623,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.692355134,1.953075488,-99.0,-99.0,23.59669991,5.301915934,-99.0,-99.0,14.21203793,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.571171053,44.50598651,0.238476414,76.1523586,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
27.704567,3.2525969,-4.9503655,Filipendula ulmaria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.089918143,0.293079893,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.861894987,2.114070083,-99.0,-99.0,23.91924414,6.43190459,-99.0,-99.0,10.656004,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.275980743,37.18843121,0.258704882,74.1295118,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-21.902163,16.320171,14.387223,Anthyllis vulneraria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.218473179,0.237057246,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.12432696,1.969715138,-99.0,-99.0,36.73635294,7.147156628,-99.0,-99.0,29.73606506,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.247167832,51.39995506,0.147378902,85.2621098,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
14.566667,28.150278,12.669048,Succisa pratensis,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.087746862,0.182309343,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.05939688,1.853585102,-99.0,-99.0,32.52137496,5.450671205,-99.0,-99.0,25.17363127,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.057713919,59.6648995,0.191601372,80.8398628,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
7.1387954,13.50924,3.3125143,Scirpus sylvaticus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.944944743,0.2674878,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.7956384,3.055947549,-99.0,-99.0,35.59850433,10.07695497,-99.0,-99.0,21.04259773,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.707998252,35.32664822,0.143748813,85.6251187,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
11.086234,-2.078079,-13.35906,Trifolium pratense,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.580853638,0.649874152,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.69652316,4.397240675,-99.0,-99.0,42.87733757,17.62647264,-99.0,-99.0,11.56303671,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.381278828,24.32553491,0.173808568,82.6191432,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-12.045612,-10.511747,0.88702893,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.782643716,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.655223768,-99.0,-99.0,-99.0,18.79249151,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.064815789,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-2.9918272,8.195421,-1.4048874,Festuca ovina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.378526521,0.12122093,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.39376217,1.08984728,-99.0,-99.0,55.73777684,4.901309518,-99.0,-99.0,25.50967651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.015059289,113.7201734,0.308337719,69.1662281,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
41.178898,20.837198,7.9966846,Holcus lanatus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.695925858,0.194751322,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.597495785,1.846275732,-99.0,-99.0,20.98452483,5.872412837,-99.0,-99.0,16.52037353,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.170346768,35.73407629,0.177836496,82.2163504,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
8.554958,1.154081,1.1985693,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.016695264,0.231464794,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.47540816,1.92954435,-99.0,-99.0,26.45984099,6.0239502,-99.0,-99.0,21.04542573,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.155285526,43.92440196,0.172673298,82.7326702,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-18.518826,7.0727496,-0.5405101,Deschampsia cespitosa,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.825507515,0.093981815,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.197264182,0.933236524,-99.0,-99.0,27.53998278,3.135353116,-99.0,-99.0,25.06242026,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.592403947,87.83694134,0.259518538,74.0481462,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-10.999893,3.6787841,7.9674125,Cirsium acaule,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.311231029,0.145795055,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.82306617,1.203410759,-99.0,-99.0,44.71758801,4.972123949,-99.0,-99.0,42.47908011,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.003228947,89.93659142,0.174726647,82.5273353,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
15.528127,-8.739666,-5.650483,Brachypodium sylvaticum,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.04500671,0.193331933,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.605958952,1.407143834,-99.0,-99.0,22.21573805,4.110032544,-99.0,-99.0,9.125931626,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.673484211,54.05246263,0.371975782,62.8024218,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
23.19678,16.018518,16.427011,Centaurium erythraea,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.056972434,0.183363737,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.821849708,1.703895963,-99.0,-99.0,32.29570072,5.602663014,-99.0,-99.0,19.58300079,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.716818182,57.64348245,0.227414245,77.2585755,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-10.037606,-1.4919533,-2.430422,Phalaris arundinaceae,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.966696559,0.269107376,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.20957029,2.285366491,-99.0,-99.0,27.47065444,7.647234985,-99.0,-99.0,8.266138608,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.252758871,35.92233598,0.302928052,69.7071948,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-13.48709,-28.038534,-12.488869,Medicago lupulina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.688590207,1.260151245,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.74608414,8.019524957,-99.0,-99.0,34.33838139,25.62584687,-99.0,-99.0,14.32203398,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.89748951,13.39990111,0.085556637,91.4443363,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
6.1174903,0.28580916,-0.648061,Origanum vulgare,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.433690537,0.317120553,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.083250312,1.566756699,-99.0,-99.0,18.84679892,4.168756879,-99.0,-99.0,15.20827807,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.952840385,45.20963796,0.229150407,77.0849593,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.99939466,9.712363,8.112888,Luzula multiflora,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.118915894,0.24986531,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.478723127,1.893385188,-99.0,-99.0,21.81562281,4.871650657,-99.0,-99.0,14.25873573,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.584265789,44.7807619,0.238998833,76.1001167,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
49.779434,2.9588048,-5.8522553,Filipendula ulmaria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.048027424,0.278551697,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.602378517,2.020610709,-99.0,-99.0,22.11582055,5.878089829,-99.0,-99.0,10.67432606,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.147384674,37.62416226,0.260613936,73.9386064,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-13.919534,21.596645,16.23796,Anthyllis vulneraria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.26554066,0.245745631,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.19066497,1.978847041,-99.0,-99.0,38.37681589,7.452099428,-99.0,-99.0,29.70017966,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.804902098,51.49799229,0.147770512,85.2229488,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
10.523825,26.711397,11.554098,Succisa pratensis,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.101205459,0.184764223,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.9034458,1.829419456,-99.0,-99.0,31.63430859,5.307718373,-99.0,-99.0,26.91209559,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.788399076,59.60057858,0.181310235,81.8689765,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-8.329912,-19.574903,-11.266913,Molinia caerulea,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.883045336,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
33.45297,26.38518,3.323939,Scirpus sylvaticus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.877887255,0.242081592,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.61077565,2.92597192,-99.0,-99.0,34.30034869,9.458484509,-99.0,-99.0,19.18992484,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.083417832,36.26410621,0.158939223,84.1060777,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-12.190593,-5.0055895,7.650671,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.81181277,0.181604256,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.766169447,1.513606603,-99.0,-99.0,17.90320978,4.004986389,-99.0,-99.0,19.94534642,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.776840557,44.70229869,0.183089263,81.6910737,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-14.101205,12.857919,4.430701,Festuca ovina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.417361454,0.157231746,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.18179165,1.351359147,-99.0,-99.0,53.90224951,5.979522556,-99.0,-99.0,21.35227717,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.437693281,90.14473819,0.296853418,70.3146582,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
